merge_label,Zip5,delta_hhi,acquiror_share,target_share,merge_id,-5,-4,-3,-2,-1,0,1,2,3,4,5
Starwood Waypoint - Invitation Homes,92336,0,0,0,4,6.53836050626818,9.35693634041079,7.08062554248239,8.3652972138453,6.04488774497822,5.86226127316152,9.00559181889414,9.02188743796715,,,
Starwood Waypoint - Invitation Homes,92337,0,0,0,4,6.45466420431512,6.67505583330499,7.75401294580103,7.96614047077313,8.28407433377811,8.65820709470089,10.32,10.8643424391092,,,
Starwood Waypoint - Invitation Homes,92342,0,0,0,4,45.4278423930496,44.9364757299545,44.5367888035793,44.2491436812692,43.9673986908096,42.4894988338115,41.9792899408284,41.9437869822485,,,
Starwood Waypoint - Invitation Homes,92344,0,0,0,4,4.70849633088098,4.94461532498526,4.98007748258849,5.00653428781554,4.99326316233844,4.99314495801239,4.69716240515767,4.64693739870778,,,
Starwood Waypoint - Invitation Homes,92345,0,0,0,4,1.39326239630696,1.38357783416889,1.35852875190008,1.34659888133937,1.34358721165462,1.3390165823432,1.35082920604205,1.34618659799008,,,
Starwood Waypoint - Invitation Homes,92346,0,0,0,4,21.2529192228128,22.0977479976194,22.4969869146006,22.4730679277237,22.5155777746126,22.9975296542678,25.4426871688834,25.3173555992104,,,
Starwood Waypoint - Invitation Homes,92352,0,0,0,4,6.00776109590008,5.74643835663434,5.67188040518789,5.6226758262106,5.56334561937685,5.55913936396481,5.57326995089058,5.56655777977934,,,
Starwood Waypoint - Invitation Homes,92354,0,0,0,4,7.96306889941618,8.1401179961956,8.06085384002507,7.84501651664364,7.73835754959844,8.88997322052863,8.98175978833425,8.97435367224762,,,
Starwood Waypoint - Invitation Homes,92359,0,0,0,4,12.264894072774,12.1647923875433,12.1726942598059,12.3310614953507,12.3364035209765,12.0665710447829,12.1310012975779,12.1735959827973,,,
Starwood Waypoint - Invitation Homes,92373,0,0,0,4,7.76191738290864,7.7573664797252,7.85250188065714,8.1988963977928,8.18713542587308,8.63687987361128,8.59280421751832,8.59524202298092,,,
Starwood Waypoint - Invitation Homes,92374,0,0,0,4,5.54940603549839,5.70944605546906,5.72293902407641,5.68925007335988,5.63599017370166,5.77298340277207,6.01357596079101,5.98285539764924,,,
Starwood Waypoint - Invitation Homes,92376,0,0,0,4,4.95949810677167,5.53356277101691,5.67715421260272,5.72084137750371,5.70881869710664,5.69425951351528,6.58371003257705,6.63226538289826,,,
Starwood Waypoint - Invitation Homes,92377,0,0,0,4,13.2846098873252,14.423239066173,14.524921488977,14.3698060941828,14.1707011453241,14.0635172526042,16.9862402153676,17.063380022342,,,
Starwood Waypoint - Invitation Homes,92378,0,0,0,4,52.7214672904136,54.3688319719653,53.5,53.2165045419668,53.71154179352,51.8427750023565,52.587745389649,52.587745389649,,,
Starwood Waypoint - Invitation Homes,92386,0,0,0,4,4.50896502137806,4.45758088114383,4.42993593186583,4.38212454665057,4.33513087440813,4.26403970555294,4.24891548024573,4.24051832658829,,,
Starwood Waypoint - Invitation Homes,92391,0,0,0,4,11.0715557137771,11.2519758469587,11.12419898245,10.906125327867,10.9411956503734,11.0528742753151,11.0477758542344,10.9729053644463,,,
Starwood Waypoint - Invitation Homes,92392,0,0,0,4,6.451579249683,6.54131441619305,6.60264244019565,6.6476400047259,6.57942204756389,6.6566844651547,6.14275395251503,6.09378758316892,,,
Starwood Waypoint - Invitation Homes,92394,0,0,0,4,3.60863515911918,3.6702456473249,3.65619359972055,3.60273181055548,3.57982015910323,3.43058965173339,3.62523040803982,3.5606216521067,,,
Starwood Waypoint - Invitation Homes,92395,0,0,0,4,1.97941339902667,2.00613290188288,2.30590486679396,3.13691928628093,2.08201920922152,2.05042225013593,2.04987839627061,2.04883187253717,,,
Starwood Waypoint - Invitation Homes,92399,0,0,0,4,3.64894833631828,3.69717254838477,3.64513633327943,4.18932891674017,4.28038125252877,4.35773532943973,4.5309855409924,4.51290029725527,,,
Starwood Waypoint - Invitation Homes,92401,0,0,0,4,91.2815935737758,91.2815935737758,81.5448902592397,80.9165197884954,80.5391190006575,80.7334983163617,80.9165197884954,80.9165197884954,,,
Starwood Waypoint - Invitation Homes,92404,0,0,0,4,4.24041876875587,8.91519005997121,9.13904938179796,9.13350540697402,9.18654804012546,9.15706547133914,10.6395999575619,10.9734313541528,,,
Starwood Waypoint - Invitation Homes,92405,0,0,0,4,4.4292799047808,4.66328561421212,4.62568766153071,4.57076008374882,4.55994022065466,4.53086419753086,4.89365972353929,4.90036872389155,,,
Starwood Waypoint - Invitation Homes,92407,0,0,0,4,47.4745850766842,47.2338208759314,47.0294008705645,46.2416942563677,44.6529649864678,44.0601053993447,43.8369420905112,44.5193284527812,,,
Starwood Waypoint - Invitation Homes,92408,0,0,0,4,9.07555555555556,9.33895147770252,9.35704145635182,9.27397810278755,9.36972509111181,12.3863465737639,13.417070451761,11.2696623863113,,,
Starwood Waypoint - Invitation Homes,92410,0,0,0,4,4.57086751125076,4.66536111803122,4.61929557454831,4.65128154164954,4.67733551353288,4.67395097854976,4.80376324797281,4.80493079399372,,,
Starwood Waypoint - Invitation Homes,92411,0,0,0,4,5.69241106017562,5.82854201157065,5.87923600601789,5.90965240268623,5.91126744005008,5.93286991784907,6.21322623850226,6.19559649238571,,,
Starwood Waypoint - Invitation Homes,92501,0,0,0,4,7.35506291793695,7.59615585506277,7.72453239632959,7.70354588031542,7.6666006929515,7.72726617815785,8.07555364763516,8.05430557571652,,,
Starwood Waypoint - Invitation Homes,92503,0,0,0,4,4.47355594281861,4.6529572878919,4.01290438297218,4.0638124572231,4.70718197752052,4.63981446104553,5.46803296948095,5.4619548191227,,,
Starwood Waypoint - Invitation Homes,92504,0,0,0,4,6.21822458162117,6.49957014396173,6.65546794515416,6.73001172426233,6.84274969043674,6.8719573266626,7.81559882213565,7.96439869527447,,,
Starwood Waypoint - Invitation Homes,92505,0,0,0,4,15.374693877551,15.461913996919,15.5499056462249,15.5975594008264,15.3890101170403,15.2890299543741,16.0747093056075,23.9773432441263,,,
Starwood Waypoint - Invitation Homes,92506,0,0,0,4,2.95177848530857,2.97517036891086,2.97979304657256,2.96694846705672,2.97067144833295,2.94620025478551,3.03738665382618,3.03406550128212,,,
Starwood Waypoint - Invitation Homes,92507,0,0,0,4,3.14141968885292,3.21649944977254,3.2329734082101,3.24262782795794,3.2763512690448,3.25721416947563,3.39715707606851,3.3902472175639,,,
Starwood Waypoint - Invitation Homes,92508,0,0,0,4,4.58214154838628,4.6486802913173,4.88730003876866,4.92822293113154,4.88532190241005,4.90844709177966,5.58662053993384,5.58364662130616,,,
Starwood Waypoint - Invitation Homes,92509,0,0,0,4,2.63950426632687,2.88135593220339,2.95733678876101,2.95194502199925,2.8462800248371,2.77439920340538,3.06668586059088,3.07020335104435,,,
Starwood Waypoint - Invitation Homes,92530,0,0,0,4,4.00996772321478,3.85000898452416,3.80666746583887,3.81342671638171,3.73897180654101,3.72844858710871,4.57885997885707,4.59132166024203,,,
Starwood Waypoint - Invitation Homes,92532,0,0,0,4,7.03971183636422,6.37158766083053,6.42616953487988,5.895984943016,5.76886130508871,5.84625244403864,6.2241539370411,6.19526514102103,,,
Starwood Waypoint - Invitation Homes,92543,0,0,0,4,4.77546771956814,5.34687630781165,5.85653368896383,5.37351307062292,4.97759102189307,4.92427846098382,5.24974713587566,5.28312070296932,,,
Starwood Waypoint - Invitation Homes,92544,0,0,0,4,2.7678040849575,3.01377302084979,3.01001210800561,2.86480472921717,2.89611330506894,2.89063480344757,3.2985116926829,3.62561834937467,,,
Starwood Waypoint - Invitation Homes,92545,0,0,0,4,4.69567580675717,6.66735427594743,10.2868878756576,9.96595554286318,7.19704344122324,7.12062710029783,7.06221585608308,7.09375315213259,,,
Starwood Waypoint - Invitation Homes,92548,0,0,0,4,10.3611111111111,10.3337711504288,10.2445209001977,10.4396732129987,10.559388019944,11.0078070754797,11.4277972531288,11.360056901895,,,
Starwood Waypoint - Invitation Homes,92551,0,0,0,4,5.18909679191722,5.95348315237214,6.01369191112781,6.04095958012594,6.09196145637975,5.71010180209047,7.13001426002852,7.31771854067235,,,
Starwood Waypoint - Invitation Homes,92553,0,0,0,4,4.05581426558035,4.5782722368284,4.72532323063116,4.79964396954779,4.85465941823198,4.91547405377377,6.7700788901064,6.82686285904503,,,
Starwood Waypoint - Invitation Homes,92555,0,0,0,4,7.27300907997132,7.63146096751974,7.67248704805241,7.46194039445847,7.34961781244102,6.99589148177597,8.59787842317705,8.58498348705048,,,
Starwood Waypoint - Invitation Homes,92557,0,0,0,4,6.24804325319507,6.95624716148467,7.05114514790589,7.11351598421849,7.18800461361015,7.41973089071615,11.3554186696717,11.3518863924893,,,
Starwood Waypoint - Invitation Homes,92562,0,0,0,4,2.37258885522965,2.74989476659692,2.86429239939973,2.85792172634,2.85415188600624,2.8838573914792,3.81428291481202,3.80658436213992,,,
Starwood Waypoint - Invitation Homes,92563,0,0,0,4,3.40298492713991,3.68705977459509,3.76846461748064,3.57638113072375,3.48869792989562,3.46706985275663,4.34304599898044,4.33627114317204,,,
Starwood Waypoint - Invitation Homes,92570,0,0,0,4,2.63102157311929,2.63881980217922,2.61881884734005,2.57955473566778,2.54626935164707,2.55790026770581,2.59868288223804,2.59652038874707,,,
Starwood Waypoint - Invitation Homes,92571,0,0,0,4,10.5386248852158,11.6378202284511,11.430353095624,11.1677547618134,10.4599574034407,9.36519376004084,10.1687389234497,10.1700976737557,,,
Starwood Waypoint - Invitation Homes,92582,0,0,0,4,11.0410663350774,10.654632065743,9.57106413093081,9.67961709613398,9.5609756097561,10.373267980017,7.94816370372771,8.18597910348723,,,
Starwood Waypoint - Invitation Homes,92583,0,0,0,4,6.21221982661859,6.55986709386496,5.82598942477167,5.82025152835588,5.81975998976812,5.94265609695505,6.18256588847006,5.97371304935559,,,
Starwood Waypoint - Invitation Homes,92584,0,0,0,4,6.47999495305471,6.90181818181818,6.26435554099447,5.57259115645396,5.42714887494,4.66382590293511,4.73940047921313,4.7832842422336,,,
Starwood Waypoint - Invitation Homes,92585,0,0,0,4,7.49809174379372,7.44090888281504,7.15348102129296,8.01287869794964,7.8413037387711,7.75267468018918,6.40081740808975,5.63394881762229,,,
Starwood Waypoint - Invitation Homes,92586,0,0,0,4,3.41040343882277,3.53921241613075,3.44617397072718,3.5042164251849,3.54453493260022,3.60471335055827,3.85370146322907,3.86239347659869,,,
Starwood Waypoint - Invitation Homes,92587,0,0,0,4,3.7459218049831,3.6257076291634,3.63759484730101,3.5908799441563,3.55517518510396,3.44391592588616,3.42390303042797,3.42946405048852,,,
Starwood Waypoint - Invitation Homes,92591,0,0,0,4,10.5828498876212,9.30903825483592,6.42864500390767,3.92770100398996,3.21871699848855,3.25227294744838,3.89203510728479,3.87569017010902,,,
Starwood Waypoint - Invitation Homes,92592,0,0,0,4,2.10245428649268,2.10583972860478,2.10834900839152,2.05309251259619,2.07957520123485,2.17597614801429,2.5403751055032,2.53895245549586,,,
Starwood Waypoint - Invitation Homes,92595,0,0,0,4,3.94031295847135,4.08149171479899,4.10429183475114,4.10429183475114,4.26162449830419,4.23459047348141,4.86577682224014,4.8549118509316,,,
Starwood Waypoint - Invitation Homes,92596,0,0,0,4,38.1460129518718,45.5621042437116,40.3053295702625,39.5181910882145,37.2084745645368,26.3417411567192,23.389235136114,23.2718012882608,,,
Starwood Waypoint - Invitation Homes,92612,0,0,0,4,33.9587586418119,38.9560061499947,38.8475038509129,38.7505547837662,38.7375515879074,38.6973769716629,38.7225070073988,38.6999008919597,,,
Starwood Waypoint - Invitation Homes,92614,0,0,0,4,6.17515601281835,6.17807318135862,6.17301787023003,6.16293304237496,6.20380527446703,6.26490575093486,6.34400999544781,6.33769335754992,,,
Starwood Waypoint - Invitation Homes,92618,0,0,0,4,6.60924818359246,6.51377309853968,5.29428012532666,5.58393715088248,4.78337246939507,4.56628882773562,4.07062294863063,3.94213965697623,,,
Starwood Waypoint - Invitation Homes,92624,0,0,0,4,6.92334447742277,6.26910085410998,6.28310331294175,6.31410116232905,6.32510816214653,6.3131212231153,6.25718217430288,6.2631756438185,,,
Starwood Waypoint - Invitation Homes,92627,0,0,0,4,3.16706668058019,3.14619638943963,3.17441264704477,3.1184915410917,3.33940921317851,3.22812030360802,3.1126881603702,3.10149773472231,,,
Starwood Waypoint - Invitation Homes,92629,0,0,0,4,2.53403297081248,2.37974515970665,3.3537280790028,3.67507949925532,2.14906032823892,2.09003122170658,2.07802327600436,2.07157081284963,,,
Starwood Waypoint - Invitation Homes,92630,0,0,0,4,18.037290727521,17.9946807485318,17.989423530637,17.9141218819032,17.5234666642726,17.304834570703,17.3124405039897,17.3074126458486,,,
Starwood Waypoint - Invitation Homes,92637,0,0,0,4,8.55777632353425,8.57025337257977,8.55502064377923,5.43761154074955,5.85834787060783,8.74965799897683,5.49017623501858,5.47300185592332,,,
Starwood Waypoint - Invitation Homes,92646,0,0,0,4,4.62050435171599,2.61002148257908,2.62518286764265,18.3680826469218,2.65630099880398,2.65001504294916,2.92828306856263,2.88778918346218,,,
Starwood Waypoint - Invitation Homes,92647,0,0,0,4,2.9680137485275,2.9799602659873,2.96289141497987,2.95371989840364,2.95479869988857,2.95792554358287,2.98840618898922,2.98479118150254,,,
Starwood Waypoint - Invitation Homes,92648,0,0,0,4,2.52615977259614,2.5151645178732,2.39536062074899,2.39568125067582,2.39659126575062,2.37557975205999,2.38068409472336,2.37470724133934,,,
Starwood Waypoint - Invitation Homes,92649,0,0,0,4,4.10920697286967,3.49796757969967,2.93325948040307,2.70664164702446,2.62624812343377,2.62604092873975,2.64229187689708,2.63708735563442,,,
Starwood Waypoint - Invitation Homes,92651,0,0,0,4,1.76280520288847,1.76849236072959,1.79087335048351,1.77788136302246,1.76408710061242,1.74737361486954,1.73274715889791,1.72940059701646,,,
Starwood Waypoint - Invitation Homes,92653,0,0,0,4,3.47062664402368,5.74446833040091,3.81848424661564,4.62792502029232,4.61450736488774,6.08018105603394,9.27899146907231,9.14394522865584,,,
Starwood Waypoint - Invitation Homes,92655,0,0,0,4,20.5578512396694,28.6957569029528,28.4081632653061,19.7355102040816,20.4853943829361,21.5539709347178,21.4398364903677,21.4398364903677,,,
Starwood Waypoint - Invitation Homes,92656,0,0,0,4,1.63947729929921,1.7157562107554,1.62974316860832,1.62718660099044,1.63195691139489,1.64270797568422,1.6517884162372,1.65653321793898,,,
Starwood Waypoint - Invitation Homes,92657,0,0,0,4,9.62974577364131,9.4235244087305,8.33853810711915,7.09854844036637,6.47855360698998,6.32681831467176,6.41781830850758,6.41145774252872,,,
Starwood Waypoint - Invitation Homes,92660,0,0,0,4,2.48182096226469,2.40338668513081,2.44168469818689,2.49044837700877,2.47053720468907,2.52665595302772,2.59274828865455,2.58788549611619,,,
Starwood Waypoint - Invitation Homes,92663,0,0,0,4,2.87293308162051,2.92241288228798,2.97039135028298,2.9648339810235,2.95717468941729,2.96349998127084,2.95795993353118,2.94739965653125,,,
Starwood Waypoint - Invitation Homes,92672,0,0,0,4,6.24447524277878,6.14932806139338,7.61192545266729,5.70973490698439,4.75004444705418,4.636401605294,4.61924084390761,4.61556633238013,,,
Starwood Waypoint - Invitation Homes,92673,0,0,0,4,4.42563203991115,4.43251336302924,3.61465542633612,3.22391531493854,3.23455333478159,3.25066614646862,3.26095577816412,3.26227835841879,,,
Starwood Waypoint - Invitation Homes,92675,0,0,0,4,18.7658642736557,17.9690869247626,18.5539034235545,16.9169204531839,12.6702398249608,6.96971349472491,5.52054219487397,5.4439030409367,,,
Starwood Waypoint - Invitation Homes,92677,0,0,0,4,1.47183834017974,1.40378775891386,1.28071940234018,1.27923594357299,1.28872084932954,1.35832486773154,1.36314195227648,1.36179821588181,,,
Starwood Waypoint - Invitation Homes,92679,0,0,0,4,23.1553620604695,23.0220224578227,23.1139053254438,23.0892592158976,23.3902580655438,31.7213906566788,31.6249613775208,31.3522198014998,,,
Starwood Waypoint - Invitation Homes,92683,0,0,0,4,22.8404060279613,23.0014609203798,23.0169708877628,23.0272036366219,23.1164865245621,23.0844653378054,23.2999514926602,23.3114296154325,,,
Starwood Waypoint - Invitation Homes,92688,0,0,0,4,2.12220379089284,2.08986167354234,2.10612717794885,2.09155896997135,2.09844106539195,2.12807695436864,2.1579040020809,2.15560670882937,,,
Starwood Waypoint - Invitation Homes,92691,0,0,0,4,6.26127841320049,6.25295943287932,6.14799415997943,6.12029117834045,6.09146049437058,5.66041584195007,6.09734875566598,6.09685062634885,,,
Starwood Waypoint - Invitation Homes,92694,0,0,0,4,7.1607101445541,6.80123463836707,6.6833231159149,5.96429376134873,5.80731108085153,5.32094499623306,5.4265763096189,5.11221623850138,,,
Starwood Waypoint - Invitation Homes,92701,0,0,0,4,8.56162781340704,8.29113673954399,8.51027521607602,8.38924514370729,8.3804171090438,8.38762909799934,8.74354264610104,8.74354264610104,,,
Starwood Waypoint - Invitation Homes,92703,0,0,0,4,5.24337999662675,5.52334576332989,5.7939923987344,5.77095631641086,5.89239332096475,5.78798359188031,5.91337354767929,5.91337354767929,,,
Starwood Waypoint - Invitation Homes,92704,0,0,0,4,46.9166448266463,46.7617937776921,46.7350317597045,47.214239586068,49.8640133096649,46.6530587891458,46.6869465675295,46.6857106538938,,,
Starwood Waypoint - Invitation Homes,92705,0,0,0,4,16.1971382788818,16.0187735945312,16.4332823845662,3.97417811425408,4.00523589496884,15.3114935758714,16.0660282258064,16.0460379800646,,,
Starwood Waypoint - Invitation Homes,92706,0,0,0,4,5.62118094636481,5.65738050681858,5.53500084986234,5.45700619676226,5.5200719348464,5.65648627547666,5.56445067022407,5.52601993178224,,,
Starwood Waypoint - Invitation Homes,92707,0,0,0,4,3.53448500634927,3.63856340572787,3.62625653547786,3.70578911980518,3.89199435411136,3.89352637733559,3.98986314145771,3.98857372455346,,,
Starwood Waypoint - Invitation Homes,92708,0,0,0,4,7.98801789341526,7.96446310931826,8.03909459667177,8.06696506037624,8.81250770590835,8.7035509818686,8.80488583186466,8.81304242804985,,,
Starwood Waypoint - Invitation Homes,92780,0,0,0,4,9.20210533678394,14.0883515748135,14.1541160094793,14.1486487580467,14.1089108910891,11.4374555142871,11.4518370994373,11.4406709186094,,,
Starwood Waypoint - Invitation Homes,92782,0,0,0,4,4.29078362882624,4.28254827146244,4.3029963524981,4.31467658146796,3.72694920435529,3.67424751410911,3.65858158549633,3.65259664724199,,,
Starwood Waypoint - Invitation Homes,92801,0,0,0,4,4.27487904336375,4.2766524509887,4.27319497720732,4.3187547241793,4.43315075155368,4.4160045432853,4.43767313019391,4.42608765673594,,,
Starwood Waypoint - Invitation Homes,92802,0,0,0,4,7.53753374014609,7.80428139007168,8.25972871631242,7.83122852211691,7.87679184681334,7.4107753861951,7.71166859968303,7.67528500345892,,,
Starwood Waypoint - Invitation Homes,92804,0,0,0,4,3.4008256431605,3.3968446715679,3.39933248413984,3.37651478831747,3.46115692231384,3.43945687891376,3.63565778147092,3.62998749173881,,,
Starwood Waypoint - Invitation Homes,92805,0,0,0,4,6.91887735486351,7.18339552447763,7.23189632392646,7.07369608406752,7.06788876576791,6.98711318678079,7.14273768992003,7.17112146121496,,,
Starwood Waypoint - Invitation Homes,92806,0,0,0,4,147.534533296213,148.962974036633,148.367046881765,150.182284814401,144.78464504454,144.632034416423,144.534539955754,144.656078785842,,,
Starwood Waypoint - Invitation Homes,92807,0,0,0,4,3.52508491143094,3.54653257962966,3.54843623376167,3.28980249797234,3.28504815189002,3.28293635669454,3.33862869057974,3.33389975475739,,,
Starwood Waypoint - Invitation Homes,92808,0,0,0,4,5.29757102990957,5.36332179930796,5.42768397292064,5.40078527226001,5.45539620623554,5.45571337906566,5.40268706414631,5.40747880433624,,,
Starwood Waypoint - Invitation Homes,92821,0,0,0,4,8.22855029585799,8.40753890647178,8.32388785940387,8.11048516308942,8.11845475658117,8.08510745852932,8.18823125004739,8.19009921477702,,,
Starwood Waypoint - Invitation Homes,92831,0,0,0,4,5.14012305585114,5.16827885154148,5.18047671174394,5.11440252695356,5.13436488961979,5.11738143716698,5.09296316327144,5.08527131782946,,,
Starwood Waypoint - Invitation Homes,92832,0,0,0,4,8.08193642043444,8.21454735239336,8.31490091808054,8.49886850343762,8.45569535435493,8.36432359005753,8.48995976596645,8.79072515677872,,,
Starwood Waypoint - Invitation Homes,92833,0,0,0,4,3.14323072039177,3.14783132715072,3.1216297673521,3.05609962319873,3.05689523071718,3.07708851120565,3.07911749130081,3.07630358452329,,,
Starwood Waypoint - Invitation Homes,92840,0,0,0,4,3.02157682791799,3.04794710986493,3.05534568075746,3.06773293876452,3.08332887607026,3.11931142605458,3.16008883952268,3.15753265047496,,,
Starwood Waypoint - Invitation Homes,92841,0,0,0,4,6.39663428417856,5.2870222860244,5.29112059309365,5.23360986887336,5.21441241975061,5.21441388406765,5.23001574555653,5.20573043197849,,,
Starwood Waypoint - Invitation Homes,92844,0,0,0,4,5.32015004821207,5.39067748773878,5.41903836364478,5.42453355507874,5.43362554087257,5.33756736470687,5.34284448409482,5.33789252788693,,,
Starwood Waypoint - Invitation Homes,92860,0,0,0,4,6.32728492075729,6.28165769904916,6.20852918119286,6.1787651214071,6.15497093730628,6.08713614528258,6.11640202377409,6.13460218949281,,,
Starwood Waypoint - Invitation Homes,92865,0,0,0,4,40.6421807951592,40.504963102443,39.9592610460555,39.1450975017621,39.0063667000943,39.0097982357071,38.0720315870436,38.0720315870436,,,
Starwood Waypoint - Invitation Homes,92867,0,0,0,4,7.28233617344444,8.01811445023258,8.45001996718387,8.76200961536985,9.51605018738797,9.76209176021406,9.87497939525504,9.86027534047285,,,
Starwood Waypoint - Invitation Homes,92868,0,0,0,4,7.17865051996976,33.8512359676381,33.9026232629655,33.919384612634,34.0097882916438,33.8047284381271,33.7441330844625,33.1734143493388,,,
Starwood Waypoint - Invitation Homes,92869,0,0,0,4,6.53076389031012,6.51252190626943,6.57313970627284,6.56609154384736,6.36113727244324,6.33597781061807,6.40311193979307,6.43931766775251,,,
Starwood Waypoint - Invitation Homes,92870,0,0,0,4,3.10900726366343,3.11203100359237,3.12051863257578,3.11618508321071,3.08100379749028,3.08983256665079,3.17214610390553,3.18206637461051,,,
Starwood Waypoint - Invitation Homes,92879,0,0,0,4,25.8802852752424,25.7627971539269,25.8017490450661,25.6463208818659,25.5377629268717,26.0195372639596,26.5865624823333,26.0729257506877,,,
Starwood Waypoint - Invitation Homes,92880,0,0,0,4,3.83914319462221,3.87270459454134,3.70397293758889,3.9604638422206,3.17685118741148,3.06118998225303,3.32001676652267,3.31891489319561,,,
Starwood Waypoint - Invitation Homes,92881,0,0,0,4,4.90189035774564,4.98799539863391,4.94946377396869,4.93691568559557,4.86742426463775,4.84131611828405,5.05051428328316,5.0265785313372,,,
Starwood Waypoint - Invitation Homes,92882,0,0,0,4,3.59809686914563,3.78481087020795,3.80305910009248,3.80324485167422,3.79857681521113,3.80028603702997,4.03974039628319,4.03156541497615,,,
Starwood Waypoint - Invitation Homes,92883,0,0,0,4,5.00440972545523,4.86450988915044,4.89115829078205,4.85521147922481,4.9039271413178,5.12667545684718,5.96126960092152,5.96355057012587,,,
Starwood Waypoint - Invitation Homes,92886,0,0,0,4,10.2523608840654,4.75017665004337,4.21069768109974,3.97946477015684,3.96571360343508,3.95936029290917,3.56071015608466,3.41118908358151,,,
Starwood Waypoint - Invitation Homes,93001,0,0,0,4,4.10381068834105,4.0757422140166,4.07556123990727,3.99159222513022,3.97765239974924,3.71782077025743,3.23411243126996,3.22311905992933,,,
Starwood Waypoint - Invitation Homes,93003,0,0,0,4,3.84237583061192,4.00328951898873,4.01905156857863,4.02485730674592,3.99466362573436,3.99575690865755,3.985646507191,3.98659737775612,,,
Starwood Waypoint - Invitation Homes,93004,0,0,0,4,5.51200207368827,5.49579698356841,5.36541708073419,5.3044651726622,5.29020611910332,5.36382934973265,5.0509251783455,4.96514259846084,,,
Starwood Waypoint - Invitation Homes,93010,0,0,0,4,3.74418866037834,3.76587904867428,3.76065268259569,3.75317522668132,3.75580836404422,3.76231570531662,3.80828486889093,3.79550575734397,,,
Starwood Waypoint - Invitation Homes,93015,0,0,0,4,11.990598401304,12.2436874789433,11.6343557098765,11.4933837429112,11.4991901348582,11.3202144129149,11.4272441879249,11.2336882603119,,,
Starwood Waypoint - Invitation Homes,93021,0,0,0,4,11.0463358922937,10.9904302724816,9.03145234687477,7.4737377944375,4.09796001270725,4.03140539137856,4.07526825427621,4.03876990998938,,,
Starwood Waypoint - Invitation Homes,93030,0,0,0,4,4.36392243972419,4.50587635597995,4.50517092226725,4.50858761825229,4.55865502219151,4.72761876721111,4.96684800621108,5.04011448505115,,,
Starwood Waypoint - Invitation Homes,93033,0,0,0,4,4.31541720943995,4.50447177803126,4.51703700951249,4.53665163602729,4.57505974034538,4.75503848701515,5.25997456601979,5.2527946935573,,,
Starwood Waypoint - Invitation Homes,93035,0,0,0,4,2.91846760994027,2.83785177321223,2.80711866815057,2.8033349864608,2.78244211534565,2.78150699232128,2.68397707308504,2.70805967348471,,,
Starwood Waypoint - Invitation Homes,93036,0,0,0,4,14.9482387780875,14.7357294739291,6.45209485858604,6.0913115515306,4.74365610771498,4.87868402339187,4.65077802169422,4.66731036707912,,,
Starwood Waypoint - Invitation Homes,93041,0,0,0,4,4.9789361634352,5.45481866330183,5.3955361057535,5.20037252534598,5.31617043069008,5.25501588313789,5.64459662443778,5.62503965403264,,,
Starwood Waypoint - Invitation Homes,93063,0,0,0,4,3.17028971923333,3.15494992098665,3.1651026158249,3.16915677168845,3.16219961577738,3.22139749432229,3.26796510241856,3.22527395994332,,,
Starwood Waypoint - Invitation Homes,93065,0,0,0,4,2.47252117486378,2.5266960826676,2.53750826328423,2.57094915077956,2.56642303056046,2.66709570205142,2.76760249580767,2.74498344447007,,,
Starwood Waypoint - Invitation Homes,93108,0,0,0,4,4.16305650435858,4.16531168122985,4.19066450109456,4.16814985867842,4.21322312019427,4.20642665123598,4.20303639919306,4.17834566467177,,,
Starwood Waypoint - Invitation Homes,93245,0,0,0,4,8.89092763178844,9.40125294997716,9.84564317008243,9.88140581717452,10.0396275008458,10.0812257541828,9.94175004509332,9.86410618543524,,,
Starwood Waypoint - Invitation Homes,93311,0,0,0,4,13.1856474967764,12.6900795551825,10.4090823483981,8.02996471996146,6.14701974678424,5.32998595615025,3.87787719149693,4.1079960024558,,,
Starwood Waypoint - Invitation Homes,93420,0,0,0,4,2.93734994183312,2.90908138145532,3.0222658391775,2.9612736978862,2.89379901997828,2.86615117250798,2.75144376421307,2.73666370228723,,,
Starwood Waypoint - Invitation Homes,93534,0,0,0,4,4.70130494356862,5.01441208991037,5.0695408759285,5.05624901385013,5.12943029466403,5.18479451499047,6.40804358619708,6.56438691661158,,,
Starwood Waypoint - Invitation Homes,93535,0,0,0,4,4.35796912741546,5.08896075655066,5.27084741517551,5.30547195313223,5.31968897101707,5.41050120804241,7.28018326918518,6.24071105872168,,,
Starwood Waypoint - Invitation Homes,93536,0,0,0,4,2.43005873315039,2.85732077346453,3.17871759358068,3.43881968296059,3.44813306382414,3.45011319947255,4.87821263215767,4.85126609317478,,,
Starwood Waypoint - Invitation Homes,93546,0,0,0,4,1.61799079703014,1.62112609065056,1.64601916442206,1.68473288612854,1.71462686567164,1.7220787917303,1.54119288586392,1.53118393762784,,,
Starwood Waypoint - Invitation Homes,93550,0,0,0,4,2.46558483939546,2.67987495649756,2.64923747276689,2.64736643272338,2.66517160107478,2.68469801986095,3.09483814587276,2.78822923573322,,,
Starwood Waypoint - Invitation Homes,93551,0,0,0,4,3.93587044140825,4.54866946743102,4.80380673480062,5.3502876344498,5.31212760166112,5.65354339687382,7.22157331774031,7.19416968855648,,,
